"TransactionNo","LogSalePrice","SalePrice","DateOfSale","NumberOfBedrooms","NumberOfBathrooms","NumberOfFloors","LivingSpace","TotalArea","AboveGroundFloor","ConstructionYear","RenovationYear","BasementSize","WaterfronView","View","ZipCode","RenovationFlag","WaterfrontView","SeattleFlag","DaysSinceSale","SaleYear","SaleMonth","condition","grade"
"15677",7015200790,13.4349819351461,683500,"20140624T000000","3","1.5","1.5",1820,5756,1640,1946,0,180,0,"0",98119,"No","0","Yes",985,2014,6,3,7
"15678",7015200800,13.5278284855125,750000,"20150309T000000","3","2","1.5",1760,5488,1540,1927,0,220,0,"0",98119,"No","0","Yes",727,2015,3,3,7
"15679",7015200900,13.6170596192404,820000,"20150410T000000","4","2.5","2",2440,5737,1700,1929,0,740,0,"0",98119,"No","0","Yes",695,2015,4,4,8
"15680",7015201015,13.6865401766673,879000,"20141028T000000","3","3","1.5",3030,5156,2080,1929,0,950,0,"0",98119,"No","0","Yes",859,2014,10,4,9
"15681",7016000440,13.1711535415738,525000,"20140716T000000","5","2.25","1.5",2500,8621,2500,1968,0,0,0,"0",98034,"No","0","No",963,2014,7,4,7
"15682",7016100120,12.9945300058944,440000,"20140612T000000","3","2.75","1",1560,7392,1030,1972,0,530,0,"0",98011,"No","0","No",997,2014,6,5,7
"15683",7016100380,13.1519221796459,515000,"20150423T000000","4","2.5","1",1910,8947,1160,1970,0,750,0,"0",98011,"No","0","No",682,2015,4,4,8
"15684",7016100570,13.0551546277109,467500,"20141201T000000","4","2.5","1",3160,7210,1880,1969,0,1280,0,"0",98034,"No","0","No",825,2014,12,4,7
"15685",7016200030,13.0815413828841,480000,"20150320T000000","4","2.5","1",2080,7966,1200,1970,0,880,0,"0",98011,"No","0","No",716,2015,3,3,7
"15686",7016200460,13.1223633774043,5e+05,"20140826T000000","4","2.25","1.5",2350,7210,2350,1972,0,0,0,"0",98011,"No","0","No",922,2014,8,4,7
"15687",7016300050,12.9480099902596,420000,"20140723T000000","4","2.5","1",2030,8100,1150,1973,0,880,0,"0",98034,"No","0","No",956,2014,7,3,7
"15688",7016310030,12.7068479334427,330000,"20150219T000000","4","2.5","1",2180,7210,1190,1972,0,990,0,"0",98011,"No","0","No",745,2015,2,3,7
"15689",7016310270,13.054084536651,467000,"20150410T000000","4","2.5","1",2220,7210,1270,1973,0,950,0,"0",98011,"No","0","No",695,2015,4,3,7
"15690",7017200055,13.2356920627113,560000,"20150113T000000","4","3","2",2720,7570,2720,2008,0,0,0,"0",98133,"No","0","Yes",782,2015,1,3,9
"15691",7017200110,12.8992198260901,4e+05,"20141028T000000","3","1","1",1690,6658,1690,1942,1982,0,0,"0",98133,"Yes","0","Yes",859,2014,10,3,7
"15692",7017200120,12.7882882653828,358000,"20140820T000000","2","1","1",930,5077,930,1939,0,0,0,"0",98133,"No","0","Yes",928,2014,8,3,6
"15693",7018000560,13.7375490164946,925000,"20150420T000000","4","4.25","2",3770,13058,3770,1983,0,0,0,"0",98028,"No","0","No",685,2015,4,4,8
"15694",7019000050,12.814478597635,367500,"20140506T000000","3","1.5","1",1410,9647,1410,1961,0,0,0,"0",98177,"No","0","Yes",1034,2014,5,3,8
"15695",7100000035,12.6603279178078,315000,"20141212T000000","2","1","1",860,8308,860,1948,0,0,0,"0",98146,"No","0","Yes",814,2014,12,3,7
"15696",7100000110,12.7367008965923,340000,"20150114T000000","3","1","1.5",1580,8308,1580,1948,0,0,0,"0",98146,"No","0","Yes",781,2015,1,3,7
"15697",7100000120,13.0708595345372,474900,"20140818T000000","3","1","1.5",1630,8308,1630,1948,0,0,0,"0",98146,"No","0","Yes",930,2014,8,3,7
"15698",7100000135,12.7068479334427,330000,"20140520T000000","2","1","1",860,8308,860,1948,0,0,0,"0",98146,"No","0","Yes",1020,2014,5,4,7
"15699",7100000250,12.8479265317026,380000,"20150211T000000","3","1","1",1400,8710,1400,1948,0,0,0,"0",98146,"No","0","Yes",753,2015,2,4,7
"15700",7101100055,13.531820506782,753000,"20150303T000000","3","1.75","1",2360,8290,1180,1950,0,1180,0,"0",98115,"No","0","Yes",733,2015,3,4,7
"15701",7104100050,13.0919041699196,485000,"20140624T000000","3","2.5","1",1500,5412,900,1920,0,600,0,"0",98136,"No","0","Yes",985,2014,6,5,7
"15702",7104100065,12.9598444479066,425000,"20140926T000000","2","2","2",1280,4095,1280,1918,0,0,0,"0",98136,"No","0","Yes",891,2014,9,4,8
"15703",7104100110,13.7090383134538,899000,"20150511T000000","4","3.5","2",2490,5500,1780,2015,0,710,0,"0",98136,"No","0","Yes",664,2015,5,3,9
"15704",7105600085,13.1223633774043,5e+05,"20141009T000000","3","2.25","1",1730,13040,1290,1988,0,440,0,"0",98052,"No","0","No",878,2014,10,4,8
"15705",7110000068,13.79019274998,975000,"20140703T000000","6","2.75","2",2520,54160,2520,1954,0,0,1,"4",98146,"No","1","Yes",976,2014,7,3,7
"15706",7116000225,12.1547793511426,190000,"20150220T000000","3","1","1",1510,8760,1510,1946,0,0,0,"0",98002,"No","0","No",744,2015,2,4,6
"15707",7116000350,11.765627818526,128750,"20140718T000000","3","1","1",880,7004,880,1950,0,0,0,"0",98002,"No","0","No",961,2014,7,3,5
"15708",7116000425,11.9183905730784,150000,"20141125T000000","2","1","1",720,4120,720,1915,0,0,0,"0",98002,"No","0","No",831,2014,11,5,5
"15709",7116500125,12.1495022940418,189000,"20140528T000000","2","2","1",1700,3171,850,1927,0,850,0,"0",98002,"No","0","No",1012,2014,5,5,5
"15710",7116500705,11.9576112862317,156000,"20150129T000000","2","1","1",920,5889,920,1950,0,0,0,"0",98002,"No","0","No",766,2015,1,4,6
"15711",7116500920,12.6115377536383,3e+05,"20140520T000000","6","5.25","2",2860,5682,2860,1978,0,0,0,"0",98002,"No","0","No",1020,2014,5,3,7
"15712",7116500925,12.2356314477717,206000,"20140520T000000","4","2","1",1700,6025,1700,1978,0,0,0,"0",98002,"No","0","No",1020,2014,5,3,6
"15713",7120000210,12.5245263766487,275000,"20150122T000000","2","2.5","2",1340,5995,1340,1989,0,0,0,"0",98028,"No","0","No",773,2015,1,3,7
"15714",7123400045,12.3238556811866,225000,"20140523T000000","2","1","1.5",1300,11867,1300,1975,0,0,0,"0",98010,"No","0","No",1017,2014,5,4,6
"15715",7128300060,13.0013250490273,443000,"20140707T000000","5","1.75","1.5",1650,3000,1650,1902,0,0,0,"0",98144,"No","0","Yes",972,2014,7,3,8
"15716",7128300500,13.1123130415508,495000,"20141230T000000","3","2.25","2",2100,3000,2100,1996,0,0,0,"0",98144,"No","0","Yes",796,2014,12,3,7
"15717",7128300630,13.4254265518944,677000,"20150330T000000","4","2","1.5",2180,6000,2060,1927,0,120,0,"0",98144,"No","0","Yes",706,2015,3,3,8
"15718",7128300855,12.6539584695223,313000,"20141014T000000","4","1.75","1",1630,3000,930,1978,0,700,0,"0",98144,"No","0","Yes",873,2014,10,3,7
"15719",7129300175,12.9141084385839,406000,"20140701T000000","4","1","1.5",1580,8475,1580,1928,0,0,0,"2",98178,"No","0","Yes",978,2014,7,4,7
"15720",7129300400,12.8992198260901,4e+05,"20140814T000000","6","2","2",2350,6554,2000,1905,0,350,0,"1",98178,"No","0","Yes",934,2014,8,3,8
"15721",7129300420,12.4607148639038,258000,"20141202T000000","3","1.75","1",1040,5650,1040,1951,0,0,0,"0",98178,"No","0","Yes",824,2014,12,5,6
"15722",7129300500,12.6603279178078,315000,"20140812T000000","4","2.5","1",2080,5650,1680,1950,0,400,0,"0",98178,"No","0","Yes",936,2014,8,3,7
"15723",7129300520,12.3099821089207,221900,"20141013T000000","3","1","1",1180,5650,1180,1955,0,0,0,"0",98178,"No","0","Yes",874,2014,10,3,7
"15724",7129300595,11.9703503120091,158000,"20150506T000000","3","2","1",1090,6090,940,1940,0,150,0,"0",98118,"No","0","Yes",669,2015,5,3,7
"15725",7129300935,12.9360337992128,415000,"20141105T000000","3","1.75","1",2380,5650,1190,1956,0,1190,0,"2",98118,"No","0","Yes",851,2014,11,4,8
"15726",7129301001,13.4224679698547,675000,"20141209T000000","4","2.75","2",2670,6780,1630,1908,0,1040,0,"3",98118,"No","0","Yes",817,2014,12,5,8
"15727",7129301445,13.0170028617465,450000,"20140625T000000","4","2.75","1",2310,5650,1330,1952,2012,980,0,"2",98118,"Yes","0","Yes",984,2014,6,3,8
"15728",7129301578,13.1123130415508,495000,"20140521T000000","3","3.5","2",2380,6250,1670,1997,0,710,0,"3",98118,"No","0","Yes",1019,2014,5,3,8
"15729",7129301851,12.4090134895269,245000,"20140923T000000","2","1","1",1120,5650,720,1904,0,400,0,"1",98118,"No","0","Yes",894,2014,9,3,6
"15730",7129302095,12.4874851049684,265000,"20150213T000000","3","1","1.5",1122,6554,1122,1900,0,0,0,"0",98118,"No","0","Yes",751,2015,2,3,5
"15731",7129302185,12.5776362019627,290000,"20141215T000000","2","1","1",950,5650,950,1943,0,0,0,"0",98118,"No","0","Yes",811,2014,12,5,6
"15732",7129302235,12.6915804613119,325000,"20150122T000000","3","1.75","1",2080,6554,1040,1950,0,1040,0,"0",98118,"No","0","Yes",773,2015,1,3,7
"15733",7129302555,12.4684369099977,260000,"20141003T000000","2","1","1.5",1410,5650,1410,1918,0,0,0,"0",98118,"No","0","Yes",884,2014,10,3,6
"15734",7129302615,12.5845090812504,292000,"20150304T000000","3","1.75","1.5",1090,4500,1090,1929,0,0,0,"0",98118,"No","0","Yes",732,2015,3,5,8
"15735",7129302685,13.4574060212159,699000,"20140911T000000","3","2","2",2010,4320,2010,1999,0,0,0,"2",98118,"No","0","Yes",906,2014,9,3,9
"15736",7129302800,12.9480099902596,420000,"20141212T000000","3","1.5","1",1780,5000,1030,1958,0,750,0,"4",98118,"No","0","Yes",814,2014,12,4,7
"15737",7129302806,12.9190224533863,408000,"20150203T000000","3","1","1",1420,8000,1420,1950,0,0,0,"4",98118,"No","0","Yes",761,2015,2,3,7
"15738",7129303045,13.7641646306127,949950,"20150417T000000","5","2.5","2",2340,1989,2340,1959,0,0,1,"4",98118,"No","1","Yes",688,2015,4,3,8
"15739",7129303070,13.507625778195,735000,"20140820T000000","4","2.75","2",3040,2415,3040,1966,0,0,1,"4",98118,"No","1","Yes",928,2014,8,3,8
"15740",7129303180,12.6443275764613,310000,"20141002T000000","3","2","1",1290,6150,1290,1950,0,0,0,"1",98118,"No","0","Yes",885,2014,10,5,6
"15741",7129303240,12.714395139078,332500,"20150102T000000","3","2","1",1600,7995,1600,1950,1984,0,0,"0",98118,"Yes","0","Yes",793,2015,1,3,7
"15742",7129303970,12.3881858472864,239950,"20150304T000000","2","1","1",1280,5500,1280,1949,0,0,0,"0",98118,"No","0","Yes",732,2015,3,3,7
"15743",7129304085,12.7068479334427,330000,"20140708T000000","3","2.25","1",2220,4060,1330,1993,0,890,0,"0",98118,"No","0","Yes",971,2014,7,3,7
"15744",7129304105,12.5602444592508,285000,"20140729T000000","4","2","1",1760,5500,780,1925,2004,980,0,"1",98118,"Yes","0","Yes",950,2014,7,3,7
"15745",7129304200,12.2060726455302,2e+05,"20141222T000000","2","1","1",920,5250,920,1906,0,0,0,"0",98118,"No","0","Yes",804,2014,12,4,6
"15746",7129304225,12.6280670555895,305000,"20150108T000000","4","2.25","2",2340,5250,2340,1965,0,0,0,"0",98118,"No","0","Yes",787,2015,1,5,7
"15747",7129304375,12.2160229763833,202000,"20140714T000000","1","0.75","1",590,5650,590,1944,0,0,0,"0",98118,"No","0","Yes",965,2014,7,3,6
"15748",7129304540,11.7981044072039,133000,"20141220T000000","5","2","1.5",1430,5600,1430,1947,0,0,0,"0",98118,"No","0","Yes",806,2014,12,3,6
"15752",7129800036,11.5991031612113,109000,"20150114T000000","2","0.5","1",580,6900,580,1941,0,0,0,"0",98118,"No","0","Yes",781,2015,1,3,5
"15753",7129800063,12.7068479334427,330000,"20150420T000000","5","2.75","1",2390,6282,1290,1966,0,1100,0,"0",98118,"No","0","Yes",685,2015,4,4,7
"15754",7130300170,13.2213033252592,552000,"20150326T000000","4","2.75","1",3160,8429,1620,1982,0,1540,0,"3",98178,"No","0","Yes",710,2015,3,4,7
"15755",7130300690,12.6378550619557,308000,"20141028T000000","2","1","1",1080,6250,1080,1942,1968,0,0,"2",98118,"Yes","0","Yes",859,2014,10,4,7
"15756",7130300785,12.9432367115069,418000,"20140616T000000","4","3","1",2360,6250,1460,1960,0,900,0,"2",98118,"No","0","Yes",993,2014,6,3,7
"15757",7131300025,12.2548628096996,210000,"20140521T000000","3","1","1",1240,4842,1240,1916,0,0,0,"0",98118,"No","0","Yes",1019,2014,5,4,6
"15758",7131300031,12.4780063610138,262500,"20150331T000000","4","2","1",1540,5110,1540,1957,0,0,0,"0",98118,"No","0","Yes",705,2015,3,3,7
"15759",7131300032,12.3673407931263,235000,"20150306T000000","4","2","1",1540,9279,1540,1955,0,0,0,"0",98118,"No","0","Yes",730,2015,3,3,7
"15760",7131300035,12.2548628096996,210000,"20140512T000000","3","2.5","2",1040,2643,720,2004,0,320,0,"0",98118,"No","0","Yes",1028,2014,5,3,7
"15761",7131300047,12.3673407931263,235000,"20140826T000000","2","1","1.5",2150,4500,1260,1917,0,890,0,"0",98118,"No","0","Yes",922,2014,8,3,7
"15762",7131300063,12.7656884334656,350000,"20150429T000000","4","1.75","1",2140,4959,1080,1965,0,1060,0,"0",98118,"No","0","Yes",676,2015,4,3,7
"15763",7132300042,12.4183574535095,247300,"20141028T000000","2","2","2",1140,1118,1040,2009,0,100,0,"0",98144,"No","0","Yes",859,2014,10,3,7
"15764",7132300525,13.1223633774043,5e+05,"20150411T000000","3","1.75","3",1530,825,1530,2015,0,0,0,"0",98144,"No","0","Yes",694,2015,4,3,8
"15765",7132300540,13.0170028617465,450000,"20150508T000000","2","2","2",1730,4248,1730,1905,0,0,0,"0",98144,"No","0","Yes",667,2015,5,3,7
"15766",7132300550,13.0170028617465,450000,"20150224T000000","3","1","1.5",1210,4000,1090,1928,0,120,0,"0",98144,"No","0","Yes",740,2015,2,3,7
"15767",7132300695,12.9831013100708,435000,"20150421T000000","3","1.5","1.5",1300,3348,1300,1904,2014,0,0,"0",98144,"Yes","0","Yes",684,2015,4,3,7
"15768",7133300044,12.8916915596693,397000,"20140629T000000","3","3.5","2",1360,1275,1240,2007,0,120,0,"0",98144,"No","0","Yes",980,2014,6,3,8
"15769",7133300380,13.3613802778748,635000,"20150209T000000","4","2.5","2",2500,4000,2500,2014,0,0,0,"0",98144,"No","0","Yes",755,2015,2,3,8
"15770",7133300675,13.0170028617465,450000,"20150428T000000","3","1","1",1140,4500,840,1907,0,300,0,"0",98144,"No","0","Yes",677,2015,4,3,6
"15771",7135300026,11.982929094216,160000,"20141224T000000","2","2","1",1040,4750,850,1950,0,190,0,"0",98118,"No","0","Yes",802,2014,12,2,6
"15772",7135300046,12.2548628096996,210000,"20140716T000000","2","1","1",1450,4750,850,1950,0,600,0,"0",98118,"No","0","Yes",963,2014,7,3,7
"15773",7135300275,12.1281111040605,185000,"20140904T000000","1","1","1",720,5000,720,1908,0,0,0,"0",98118,"No","0","Yes",913,2014,9,4,6
"15774",7135500120,13.2577680144105,572500,"20140519T000000","3","2.25","1",2030,9791,1500,1984,0,530,0,"0",98059,"No","0","No",1021,2014,5,4,8
"15775",7135520260,13.5291609307463,751000,"20141118T000000","3","2.5","2",3380,9528,3380,1994,0,0,0,"0",98059,"No","0","No",838,2014,11,3,10
"15776",7135520300,14.0778748224318,1300000,"20150407T000000","3","2.75","1",4120,16365,4120,1999,0,0,0,"2",98059,"No","0","No",698,2015,4,3,12
"15777",7135520610,13.7642172635767,950000,"20140529T000000","4","3.5","2",4140,13392,4140,2000,0,0,0,"0",98059,"No","0","No",1011,2014,5,3,11
"15778",7135520650,14.0061309175729,1210000,"20141212T000000","5","4.25","2",4420,13497,3510,2000,0,910,0,"0",98059,"No","0","No",814,2014,12,3,11
"15779",7135520780,13.49410071184,725126,"20140506T000000","4","2.5","2",3200,12369,3200,1998,0,0,0,"0",98059,"No","0","No",1034,2014,5,3,10
"15780",7135520810,14.0623706358958,1280000,"20140730T000000","4","4","1",4390,17832,2430,1994,0,1960,0,"0",98059,"No","0","No",949,2014,7,4,11
"15781",7135521530,13.4148658132146,669888,"20141028T000000","4","2.75","2",2550,7591,2550,1989,0,0,0,"0",98059,"No","0","No",859,2014,10,3,9
"15782",7135521680,13.407542319638,665000,"20140522T000000","4","2.5","2",2600,17388,2600,1996,0,0,0,"0",98059,"No","0","No",1018,2014,5,3,9
"15783",7137300040,13.3358605516667,619000,"20150504T000000","5","3.5","3",2950,2932,2950,2004,0,0,0,"0",98144,"No","0","Yes",671,2015,5,3,8
"15784",7137300245,13.0710700830168,475000,"20150429T000000","3","1.75","1.5",1340,2805,1340,1919,0,0,0,"0",98144,"No","0","Yes",676,2015,4,3,7
"15785",7137800085,12.1281111040605,185000,"20141003T000000","3","1.75","1",1170,9085,1170,1967,0,0,0,"0",98023,"No","0","No",884,2014,10,3,7
"15786",7137800300,12.3412589180852,228950,"20140708T000000","3","1.75","1",1200,9085,1200,1968,0,0,0,"0",98023,"No","0","No",971,2014,7,4,7
"15787",7137800310,12.7066964068116,329950,"20150225T000000","4","2.5","2",2300,9690,2300,2006,0,0,0,"0",98023,"No","0","No",739,2015,2,3,8
"15788",7137900320,12.3216309861644,224500,"20140509T000000","4","1","1.5",1430,8355,1430,1983,0,0,0,"0",98092,"No","0","No",1031,2014,5,4,7
"15789",7137900410,12.1547793511426,190000,"20150429T000000","3","1","1",950,7610,950,1983,0,0,0,"0",98092,"No","0","No",676,2015,4,3,7
"15790",7137900490,12.2244036022149,203700,"20150316T000000","3","2","1",1660,7958,1130,1983,0,530,0,"0",98092,"No","0","No",720,2015,3,3,7
"15791",7137900960,12.3673407931263,235000,"20140625T000000","4","2","2",1570,9415,1570,1984,0,0,0,"0",98092,"No","0","No",984,2014,6,4,7
"15792",7137910140,12.3883942023241,240000,"20140923T000000","3","2.5","1",1520,9864,1160,1993,0,360,0,"0",98092,"No","0","No",894,2014,9,3,7
"15793",7137910360,12.2060726455302,2e+05,"20140729T000000","3","2","1",1290,5757,1290,1994,0,0,0,"0",98092,"No","0","No",950,2014,7,3,7
"15794",7137950210,12.7425660160447,342000,"20141120T000000","4","2.5","2",2380,7792,2380,1993,0,0,0,"0",98092,"No","0","No",836,2014,11,3,8
"15795",7137950350,12.5774637733046,289950,"20150122T000000","4","3","1",2040,5050,1490,1993,0,550,0,"0",98092,"No","0","No",773,2015,1,3,8
"15796",7137950460,12.5135573452781,272000,"20140926T000000","4","2.5","2",2070,6175,2070,1993,0,0,0,"0",98092,"No","0","No",891,2014,9,3,8
"15797",7137950720,12.7340503281137,339100,"20150304T000000","4","2.5","2",2350,10655,2350,1992,0,0,0,"0",98092,"No","0","No",732,2015,3,3,8
"15798",7137960030,12.607864348272,298900,"20150309T000000","3","2.5","2",1830,6162,1830,1994,0,0,0,"0",98092,"No","0","No",727,2015,3,3,8
"15799",7137960110,12.5567295171433,284000,"20150306T000000","4","3","1",2040,7145,1490,1994,0,550,0,"0",98092,"No","0","No",730,2015,3,3,8
"15800",7137960440,12.586219945654,292500,"20141223T000000","4","2.5","2",1860,8709,1860,1994,0,0,0,"0",98092,"No","0","No",803,2014,12,3,8
"15801",7137960460,12.3238556811866,225000,"20140528T000000","3","2.5","2",1680,6755,1680,1994,0,0,0,"0",98092,"No","0","No",1012,2014,5,3,8
"15802",7137970130,12.7366979554115,339999,"20141218T000000","3","2.5","2",2360,8093,2360,1995,0,0,0,"0",98092,"No","0","No",808,2014,12,3,8
"15803",7137970210,12.5776327536808,289999,"20150327T000000","3","2","1",1490,9285,1490,1995,0,0,0,"0",98092,"No","0","No",709,2015,3,3,8
"15804",7137970340,12.5602444592508,285000,"20140703T000000","5","2.5","2",2270,6300,2270,1995,0,0,0,"0",98092,"No","0","No",976,2014,7,3,8
"15805",7138000170,11.901583454762,147500,"20150102T000000","3","1.5","1",1230,10125,1230,1960,0,0,0,"0",98198,"No","0","No",793,2015,1,3,7
"15806",7138000260,12.542366294777,279950,"20140605T000000","3","2","1",1750,9750,1350,1961,0,400,0,"0",98198,"No","0","No",1004,2014,6,3,7
"15807",7138200150,12.6014874177848,297000,"20140518T000000","5","2.5","2",1970,8605,1970,1994,0,0,0,"0",98022,"No","0","No",1022,2014,5,4,7
"15808",7139800020,12.8185519230227,369000,"20141016T000000","3","1.5","1",2110,5195,1210,1959,0,900,0,"0",98118,"No","0","Yes",871,2014,10,3,7
"15809",7140200250,12.2060726455302,2e+05,"20150112T000000","4","2.75","1",1910,7210,1430,1980,0,480,0,"0",98030,"No","0","No",783,2015,1,4,7
"15810",7140200280,12.4292161968444,250000,"20140715T000000","4","2.75","1",1910,7700,1000,1980,0,910,0,"0",98030,"No","0","No",964,2014,7,4,7
"15811",7140200330,12.1547793511426,190000,"20150309T000000","3","1.75","1",1270,7875,1270,1980,0,0,0,"0",98030,"No","0","No",727,2015,3,4,7
"15812",7140200380,12.5245263766487,275000,"20141030T000000","3","2","1",1910,8050,1000,1980,0,910,0,"0",98030,"No","0","No",857,2014,10,4,7
"15813",7140200450,12.5135573452781,272000,"20141231T000000","4","2.75","1",1810,7350,1200,1980,0,610,0,"0",98030,"No","0","No",795,2014,12,4,7
"15814",7140600020,12.4090134895269,245000,"20150414T000000","3","1","1",990,9599,990,1959,0,0,0,"0",98002,"No","0","No",691,2015,4,4,6
"15815",7140600055,12.2404740722475,207000,"20150411T000000","3","1","1",990,10800,990,1959,0,0,0,"0",98002,"No","0","No",694,2015,4,4,6
"15816",7140600190,12.3609373560911,233500,"20140905T000000","3","1.5","1",1580,10517,1580,1957,0,0,0,"0",98002,"No","0","No",912,2014,9,4,6
"15817",7140600225,11.8277362048103,137000,"20150217T000000","3","1","1",1300,10125,1300,1959,0,0,0,"0",98002,"No","0","No",747,2015,2,4,6
"15818",7140700300,12.6507584667916,312000,"20141119T000000","3","2.5","2",2280,6386,2280,2008,0,0,0,"0",98042,"No","0","No",837,2014,11,3,8
"15819",7140700690,12.3881858472864,239950,"20150312T000000","3","1.75","1",1600,4888,1600,2014,0,0,0,"0",98042,"No","0","No",724,2015,3,3,6
"15820",7140700850,12.7656884334656,350000,"20150326T000000","4","2.5","2",2560,5428,2560,2012,0,0,0,"0",98042,"No","0","No",710,2015,3,3,8
"15821",7140800100,11.7360690162844,125000,"20141014T000000","3","1","1",920,7276,920,1961,0,0,0,"0",98002,"No","0","No",873,2014,10,4,6
"15822",7146400040,12.8479265317026,380000,"20150312T000000","5","3.25","1",3800,15500,2490,1965,0,1310,0,"0",98032,"No","0","No",724,2015,3,3,7
